165.2856598314247	-76.7017611390911
165.79316715535242	-76.70081509370357
166.3828277992434	-76.69841946428642
166.77558903081808	-76.69619167968631
167.30236820550635	-76.69301022402942
167.76754764828365	-76.68998898146674
168.41995243250858	-76.68476284854114
169.0621338300407	-76.67843045201153
169.6970215261099	-76.67217434803024
170.45355228631524	-76.6643618461676
171.37609867355786	-76.65488614048809
172.1685181079083	-76.64633358921856
173.00389103160705	-76.63643063372001
174.0565338541055	-76.6224993611686
175.0728760176571	-76.60957516497001
176.20372013305314	-76.59570492478088
177.15534977137577	-76.59843624848872
178.12648014252773	-76.60331905912608
179.31776432372862	-76.61076535144821
180.5102234283695	-76.61985195893794
181.7681885184138	-76.62697018543258
182.94645694980863	-76.63400448579341
184.2087860511965	-76.64090146124363
185.49000553414226	-76.647210967727
186.6286163732875	-76.65252865711227
187.76719669497106	-76.65795315569267
189.0894012862118	-76.66407955763862
190.33258060668595	-76.66977871907875
191.58407596807228	-76.67550076497719
192.83457950910088	-76.68094815220684
194.09242252557306	-76.68741025030613
195.35667423461564	-76.6943453666754
196.6209564616438	-76.70145596377552
197.69728092395235	-76.70765866152942
198.9496460366645	-76.71468533296138
200.2055359284277	-76.72191799711436
201.46327213488985	-76.72911251848564
202.69773868867196	-76.73622311465442
203.89755253109615	-76.74305142462254
205.16075138258748	-76.76498593343422
206.40454105543904	-76.80218685884029
207.65550236066338	-76.84033383056521
208.90621952316724	-76.87848080601543
210.1990967199672	-76.91799344262108
211.37170414230786	-76.95388973876834
212.64002994867042	-76.98082150239497
213.91963199863676	-76.98997677816078
215.0496521400055	-76.99740780610591
216.35626224754378	-77.00600613700226
217.4493408612907	-77.01396359317005
218.39913944539148	-77.0219897176139
219.4590759689454	-77.03090085089207
220.46107486903202	-77.03904904332012
221.46023563563358	-77.0291842315346
222.49623111914843	-76.92257107840851
223.4451599525055	-76.66498745977879
223.4451599525055	-76.30728329578415
224.28201297926717	-76.30728329578415
224.91021732613444	-76.00954617280513
225.67362980084727	-75.61267270008102
226.4011841219617	-75.15027798293158
227.03886417590547	-74.70414151018485
227.62454227596754	-74.2490557571873
228.29599003109615	-73.65425289841369
228.8887176910066	-73.03885830752552
229.348403971293	-72.4662798778154
229.74623112066183	-71.89243496861309
230.15196232072776	-71.12094296328723
230.407730143168	-70.42823971481994
230.56091312563512	-69.7411669595167
230.64077762910165	-69.10242642275989
230.69332889735233	-68.46175564499572
230.69332889735233	-67.78476895065978
230.80856327415677	-66.9547976385802
230.8571319981711	-66.16397275123745
230.8789825849817	-65.48172940174118
230.90393070457503	-64.59696377627552
230.93041996174725	-63.65221585100517
230.96232609148137	-62.498945131432265
230.98477176844608	-61.67529095802456
231.01382450468373	-60.59823788749054
231.0430298266001	-59.498655210249126
231.07489017629996	-58.279874692671
231.09124759823317	-57.18287838762626
231.05673221836332	-56.245099916122854
231.01205448328983	-55.44254101580009
230.94656376127386	-54.56298626726493
230.85208133951528	-53.625402342528105
230.65853885991964	-52.69249905645847
230.4002685948508	-51.996656310744584
230.4002685948508	-51.34059704467654
230.03239444992505	-51.34059704467654
230.03239444992505	-50.724035158287734
229.58668522082735	-50.724035158287734
228.9525146886008	-50.04122342122719
228.43058780930005	-49.631345642730594
227.86940006446093	-49.276319400407374
227.29093937261496	-48.95614804001525
226.64720157941338	-48.62906064093113
226.12330631446093	-48.381505858153105
225.52343754132744	-48.152723205275834
224.83047489525052	-47.99207485700026
224.19598392711487	-47.937845123466104
223.57377628586255	-47.9265040284954
223.18618778511882	-47.9229868799448
222.6524963787524	-47.91079510562122
222.13688663719222	-47.88519848510623
221.64434818609152	-47.86372174276039
221.16326908482006	-47.849710357841104
220.63995365449227	-47.8352602859959
220.1182403974235	-47.820730104111135
